reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a82c9458-5f5c-462a-9cac-e3df59c8fff0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Roblox is so good game I ever played and There are so many varieties of games like Parkour,Obby,tycoon Too good game all people have should try this game. 💖❤️",5,0,2.691.868,2025-09-24 12:13:48,,,2.691.868
02da7f34-adb2-4d2c-b7ca-1b8b2ad506ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gooooooooooood game,5,0,2.691.868,2025-09-24 12:12:52,,,2.691.868
e0123805-9bc8-4de8-bb16-407155c340e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BEST EXPERIENCE FOR KIDS,5,0,2.689.880,2025-09-24 12:12:51,,,2.689.880
57046297-fee0-4778-b733-34d973bca217,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I hate this game I sue, cuz I hate step2 verification and it didn't give me the 6 digit number on my email I hate this🤬",1,0,2.691.868,2025-09-24 12:12:02,,,2.691.868
4191eb19-4493-4f79-83ab-22ca54d64472,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice game,5,0,,2025-09-24 12:11:52,,,
89d40f69-a4e6-45ea-8571-4408b378f8cc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This Have been one of my most favorite games ever . I enjoy it every time I play Must Download However There are many glitches that I must Say But Overall It is a very Good game.,4,0,,2025-09-24 12:11:37,,,
50470bde-2376-4229-ab24-1bfd9f73ec5b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,see guys don't download the game I will tell why in this game they are report us so we are banned for day 1 me to for 1 day,1,0,2.674.786,2025-09-24 12:11:08,,,2.674.786
ffbd92ee-1546-4a9b-ab1a-7716443f6957,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,veri,5,0,2.689.880,2025-09-24 12:10:33,,,2.689.880
27ac7d1b-36d8-451f-a2c1-93c10cd9681c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,is a best game,5,0,2.691.868,2025-09-24 12:09:37,,,2.691.868
0f2394d8-ccb7-4ef2-9b6a-044428bab558,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I used to be a big fan of roblox it's so addictive and stuff like that but nowadays I just find it boring,1,0,,2025-09-24 12:09:36,,,
f1fbe24c-64ff-49fe-a16d-9ed46f3fb84d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game in the robox magar robox bahut mehnga hai mene hai mera man hai kharidne ka mangar nhi kharid paunga kabhi bhi paise hi nahi hote 100 ke 80 hai isliye nhi kharid paunga kich game esei hai jisme robox kharide bina khelne me maja nhi ata me kabhi to kharida ga tab robox kharch karuga kya pls donate robox game me robox real me milte hai ky a mujhe to nahi pata asli me milte hai ya nahi vaise ye Roblox game best crazy funny game hai roblox me roj khelta hu aur mere doat bhi hai bhot sare,5,0,,2025-09-24 12:09:03,,,
2a8aaca7-c5ac-4592-bd1a-5ce35602c7f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is not go for us it can take us away from are family like my little brother they take hem from me,1,0,2.691.868,2025-09-24 12:05:27,,,2.691.868
b8e15467-c5d5-4d6a-8f93-e26da68fa1de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this game so much,5,0,2.691.868,2025-09-24 12:04:18,,,2.691.868
6c210d2d-4b26-412d-b659-0ec673ced095,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,YOU ARE BEST GAME,5,0,,2025-09-24 12:04:17,,,
515d426e-9bb9-4ab0-9cc2-38c107e1d8b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its làggy but still good,3,0,2.689.880,2025-09-24 12:03:50,,,2.689.880
101d0235-07b7-4e50-b4ac-df1c95160a58,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is my favorite game on the world,5,0,2.691.868,2025-09-24 12:03:28,,,2.691.868
1196c1c9-7322-4228-9ff4-261ac18e22c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,FREE SCHELP,1,0,,2025-09-24 12:03:21,,,
e67c0969-8da8-4e17-b34d-adc0aefdcfb3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,playing this since 3 yrs love it!can't stop playing this,5,0,2.691.868,2025-09-24 12:03:06,,,2.691.868
5be6f1f8-373c-4910-afae-d26723b994fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,,2025-09-24 12:02:49,,,
539e41c0-4fbc-43a7-8eae-b15df4a0597d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GOODDD,5,0,2.691.868,2025-09-24 12:02:36,,,2.691.868
07ca4ca1-069f-4400-91a1-f295e7e1f9dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't like all of it but it's a good game,4,0,2.691.868,2025-09-24 12:01:34,,,2.691.868
8308e005-18f4-466a-97e3-50c047bc5b0e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,how to make a bunch of friends and it's just so fun 🤗🤗🤗🤭🤭🤭🤭🤩🤩😍😍,5,0,2.691.868,2025-09-24 12:01:12,,,2.691.868
ab3e92df-d6e4-4411-83aa-621435df30c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,2.690.721,2025-09-24 12:00:52,,,2.690.721
296c6cbb-2876-4231-8ab0-d10a30378c01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it so good if you have to much time and you what a brake by roblox.,5,0,2.691.868,2025-09-24 12:00:33,,,2.691.868
63aaf21b-9b53-4a21-9957-7b067ccea9db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,to many glitches and child predators,1,0,2.690.721,2025-09-24 12:00:15,,,2.690.721
a068ff10-e3d6-4ec7-85e4-8e33c3568533,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this might be the best game ever!!! it is fun i would prefer tsb or called the strongest battle ground and also i loveeee volleyball legends,5,0,2.691.868,2025-09-24 11:59:10,,,2.691.868
74e32a1f-ce16-4306-8cea-0f26efa05211,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,plz Roblox plz,5,0,2.691.868,2025-09-24 11:59:04,,,2.691.868
4e4cfc27-98f8-45f6-b4b3-906d7a259728,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love the game but the new shcelp situation is bad #freeshcelp,3,0,2.598.613,2025-09-24 11:59:00,,,2.598.613
5d7d466d-f5ba-4322-9c32-e757951f4428,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like this game very much😘🥰😍,5,0,2.689.880,2025-09-24 11:57:07,,,2.689.880
7934311d-692e-4a14-9a75-47b54bda9c38,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Its okay, but always need to be updated",3,0,2.689.880,2025-09-24 11:57:04,,,2.689.880
5157c481-d78f-4636-b94b-49e16b3f9f96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,(:😀🤩🤑,5,0,,2025-09-24 11:56:52,,,
febdbb18-54fc-4a54-aa74-26514dee4c60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is very realstick game.,5,0,2.691.868,2025-09-24 11:56:10,,,2.691.868
15f89e9f-6c0c-42f1-a2d0-198e2455f88a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,2.691.868,2025-09-24 11:55:55,,,2.691.868
a9a5a88e-9fbf-44ad-ace2-9a8e56a23233,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i can play with anything because having fun and friends 😄,5,0,2.691.868,2025-09-24 11:55:50,,,2.691.868
363b6da8-373c-48c4-b8e2-760a130a4bc0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"An nostalgic game that 2002's kid's plays even when growing up 7 - 20 + everyone plays it the songs,sound effects,concepts,and how fun it is.5 stars roblox but the issues today well its obvious so 3 stars.",3,0,2.691.868,2025-09-24 11:55:37,,,2.691.868
95bb0858-d113-4aea-89ec-ad054f164814,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love it,5,0,2.690.721,2025-09-24 11:55:36,,,2.690.721
c5302e56-10b3-42a5-9e22-e30653ec5d3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox is nice but i mose like 99 nyts inthe forest,5,0,2.690.721,2025-09-24 11:54:41,,,2.690.721
fbbff68a-c331-4112-89a2-98a981bca8b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is fun!,5,0,2.691.868,2025-09-24 11:52:46,,,2.691.868
b507ead7-8137-47bd-83f3-ca419e2f5ba5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is the best game this game is very nice but this game is some glitch sentence game you can make this game better this game was every time glitch you should make this game some update but I like this game thanks for giving updates to this roblox,5,0,2.691.868,2025-09-24 11:52:30,,,2.691.868
8e73087b-1962-4fd9-8493-8adb526e6d4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,FREE SCHLEP NOW!!!!! plz,3,0,2.691.868,2025-09-24 11:51:34,,,2.691.868
35c863cc-1735-4099-8b4b-12c0e866a6d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Satisfied,5,0,2.691.868,2025-09-24 11:50:48,,,2.691.868
53010acd-3fd1-40d0-b511-68f259febfa4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice but can do better,4,0,2.691.868,2025-09-24 11:50:20,,,2.691.868
a78cd26c-fcc0-43a6-bec7-3cf08f57546e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ni memang best karang yang suka main Lego ke ape ke lorong boleh cuba game ni korang boleh pilih game apa yang korang nak saya bagi lima bintang dan saya mintak jangan sesor perkataan yang elok2 harap2 dimurahkan rezeki abang ye😄,5,115,2.689.880,2025-09-24 11:50:09,,,2.689.880
79512cef-1852-4988-bbc1-8add39a19ee1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great game but will stop playing if r6 and classic things are removed. your ruining yourself rolox,5,0,2.691.868,2025-09-24 11:48:57,,,2.691.868
483777fe-425b-4855-ad8e-78fc9b40e9cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this thing is a mixed bag,3,0,2.691.868,2025-09-24 11:48:17,,,2.691.868
321e2713-8963-4867-bfe9-5532bc2ec710,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Favorite Game Roblox And Grow A Garden.,5,0,,2025-09-24 11:48:06,,,
f9f21a87-a7a3-4c8d-9551-99b5934392e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love the game but free him,5,0,2.691.868,2025-09-24 11:46:41,,,2.691.868
1f6d5df9-86a3-4ddd-b1dd-842493bf76f7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,,2025-09-24 11:46:38,,,
e3850b5f-4357-4cb1-92c4-93f822bef3cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a good game and it has a lot of games which we can play but there is one problem you need to get robux to buy some stuff,4,0,2.689.880,2025-09-24 11:46:29,,,2.689.880
5542a0d7-999d-4f91-9dba-57585902db60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love roblox because it my lovely game,5,0,,2025-09-24 11:45:48,,,
38c0d3dd-83c2-4d46-abc8-ccfc4f557e01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like rivals,5,0,,2025-09-24 11:45:27,,,
9aeac274-5a99-4492-81fd-fe1b10d41619,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is very good and also it is amazing for its extremely good games. I love this game sooooooo much,5,0,2.690.721,2025-09-24 11:45:13,,,2.690.721
95e13760-f3f2-4682-a863-f7f00b9e17f5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,my favorite game app,5,0,2.689.880,2025-09-24 11:44:48,,,2.689.880
03fe0137-f7d4-4aae-9644-77b468c2b4b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,some always need robux,4,0,2.690.721,2025-09-24 11:44:09,,,2.690.721
402aead7-f674-4aff-8251-17c76df84b74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing 👏 🤩 🙀 😯 😮,5,0,2.690.721,2025-09-24 11:43:41,,,2.690.721
edd4c62d-a57e-4722-b344-5787bd7a18a5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The owner is defending predators.,1,0,2.691.868,2025-09-24 11:41:27,,,2.691.868
0f077357-bd81-4247-99fa-fec8e41607a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ngl, this is the game I actually like the most. I have played this since 2021 and lost my account.",5,0,2.691.868,2025-09-24 11:41:03,,,2.691.868
f9572fb4-caf2-4bd0-92a7-c8113dc2907e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's cool because it had grow a garden,da hood,forsaken and more.",5,0,2.689.880,2025-09-24 11:39:33,,,2.689.880
32ed9e7b-9a67-4b61-9b02-3d44fa2ca5db,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,2.689.880,2025-09-24 11:39:24,,,2.689.880
300a9a77-cc53-42de-99fe-6dab4746936f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,always it give us update on 1month only im bored to do update and it does not work properly,2,0,2.691.868,2025-09-24 11:39:04,,,2.691.868
ae68d1ad-3c74-4180-b661-f23cc0f05723,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,بجد العبة جمده اوي,5,0,,2025-09-24 11:38:41,,,
64212c44-0953-4da8-a663-431d0e1b4343,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it so nice 💯🙂🙂,5,0,2.690.721,2025-09-24 11:38:39,,,2.690.721
864105f5-3fc7-47de-9209-f0e37d20d014,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very I love it so much because that's so many game that you can play,5,0,2.690.721,2025-09-24 11:38:28,,,2.690.721
94a4729d-3596-4695-8a74-1dffb65788eb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,how recently downloaded by is like a fun game I like the grow a garden but I recently but robox so many so many spends on it is do you like a money spender game but I love this game,5,0,2.691.868,2025-09-24 11:38:17,,,2.691.868
6baa2a8e-9228-43dd-aca5-bc233aa86c04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gag player,5,0,2.689.880,2025-09-24 11:38:02,,,2.689.880
b52a9af9-fd66-45c5-87a6-1f7305ae3fa5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it has a variety of great games to play !!,5,0,2.690.721,2025-09-24 11:36:55,,,2.690.721
f2a534ca-d2fb-4fba-af3f-ba2b532bf70e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So fix the ano cellphone the phone please tell to,3,0,2.682.1541,2025-09-24 11:36:51,,,2.682.1541
d6259d96-cb7a-4dbb-b03d-6445013d9c15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it has a lot of good games but I only play forsaken but FREE SCHLEP,4,0,2.691.868,2025-09-24 11:36:14,,,2.691.868
55c030c2-b11b-4c55-8f4b-21033d9d2673,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nca Clock it,5,0,2.690.721,2025-09-24 11:36:02,,,2.690.721
81c2674f-02dc-4fe2-b9f1-f160822178c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,for me w guy's,5,0,2.690.721,2025-09-24 11:35:03,,,2.690.721
dc2742ba-f650-4d9e-b960-3110a8e4744d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Roblox have so many games for me! but some people called a loser! I leave the game so i played 99 nights in the forest!,5,0,2.691.868,2025-09-24 11:34:53,,,2.691.868
41227740-e610-4054-bce1-c296e2091ad2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,no roubux,2,0,,2025-09-24 11:32:30,,,
29d79c82-11ef-4390-a6b2-8cead5685e71,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game in universe,5,0,2.690.721,2025-09-24 11:32:14,,,2.690.721
53d08ebc-e52f-4648-ba62-0b718cadbc88,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mega Super Fun!! It has Many Updates so i like it.. I like it... I love it... Bad luck I dont have A credit card.. so I can't buy robux,..But thanks to pls donate I have 15 robux",5,54,2.689.880,2025-09-24 11:31:56,,,2.689.880
bc96406e-f1a7-46ef-b01a-c6c995a0f610,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is not working,5,0,2.683.775,2025-09-24 11:31:44,,,2.683.775
a1b5c432-bcfe-4d99-9a34-010c3e19b0b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game but yk the beef you in so maybe fix that still overall w game playing it since 2015 (btw #freeschlep Mr. bazucki),4,0,2.691.868,2025-09-24 11:31:20,,,2.691.868
f41225bf-f7d4-44af-989a-0863c40c410c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game,5,0,2.691.868,2025-09-24 11:30:54,,,2.691.868
151f934f-0000-4e7d-86ff-cfffd6d42fd8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best game.,5,0,,2025-09-24 11:30:50,,,
3ad4f8e2-ee45-41e2-8c2c-c28b81c9f0e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is Super Good but only one thing is not that is robux costs money of real,5,0,2.691.868,2025-09-24 11:30:49,,,2.691.868
